Date,Open,High,Low,Close,Volume
2010-03-18,91.40448835686142,91.52936544193707,90.98301702957282,91.349853515625,196509100
2010-03-19,90.8874740600586,91.92197812800546,90.53479854961319,90.8874740600586,226641100
2010-03-22,90.37022019108103,91.53796043350654,90.31536035265844,91.37337493896484,184477800
2010-03-23,91.5065979701356,92.09438443144046,91.20878233633971,92.0160140991211,182941600
2010-03-24,91.67117697395156,92.03168528412061,90.58181321647223,91.56929016113281,196072600
2010-03-25,92.18844026979835,92.61164730294553,91.3106828492922,91.42040252685547,223396300
2010-03-26,91.59280242954712,92.02384222482212,91.0050159984035,91.36552429199219,205808500
2010-03-29,91.82792947343215,92.11006748806359,91.4517494401061,91.94548797607422,134513500
2010-03-30,92.05520734952547,92.3451841911906,91.62416748028002,92.00818634033203,145772500
2010-03-31,91.65547585590946,92.10219321059189,91.3890155998017,91.69466400146484,161078700
2010-04-01,92.3216552734375,92.67432473059755,91.77305103207759,92.3216552734375,161215200
2010-04-05,92.67432395284861,93.1367130585456,92.41569649748966,93.07402038574219,105847600
2010-04-06,92.807574229385,93.45805943236766,92.7056933821231,93.2934799194336,110384200
2010-04-07,93.10538047023378,93.54425912693347,92.32949801450268,92.76054382324219,184576300
2010-04-08,92.43921709750475,93.23861005063704,92.164917938792,93.08186340332031,158704000
2010-04-09,93.27777930794741,93.73233555329475,93.10536698868995,93.69315338134766,133006500
2010-04-12,93.81071457578038,94.08501970120894,93.70099491731814,93.8420639038086,110279000
2010-04-13,93.74804102316675,94.07720006570042,93.26213530851646,93.9126205444336,125043600
2010-04-14,94.25746986137173,94.9784927368164,94.10856796757557,94.9784927368164,161609000
2010-04-15,94.82171437344122,95.27627069157808,94.79036504330007,95.05683135986328,144615300
2010-04-16,94.71983106052933,95.05682887665161,93.06619130924014,93.54425811767578,366786700
2010-04-19,93.26996581457696,93.99098250415553,92.84675880653556,93.89693450927734,217947800
